prescriber_id,territory_id,specialty,monthly_rx_volume,prescriber_tier,our_brand_rx_share
DOC02298,35,Diabetologist,90.98177278004775,A,25.64
DOC02299,32,Cardiologist,48.46165036311669,A,22.87
DOC02300,48,Diabetologist,62.76387310192568,A,17.74
DOC02301,44,Cardiologist,82.68588397802912,A,24.69
DOC02302,24,GP,4.460559332098013,C,32.1
DOC02303,61,GP,77.92104907687536,A,3.61
DOC02304,17,Diabetologist,26.38447658299292,B,30.24
DOC02305,71,Cardiologist,105.94992940722312,A,4.04
DOC02306,50,Diabetologist,106.59122837317278,A,30.52
DOC02307,65,GP,0.8191747274900241,C,27.46
DOC02308,32,Diabetologist,17.45549100116015,B,35.03
DOC02309,36,Diabetologist,28.29086519417967,B,31.58
DOC02310,13,Cardiologist,45.95199060164521,A,19.35
DOC02311,70,GP,11.89354401794498,C,21.6
DOC02312,58,Diabetologist,10.169235535167044,C,31.29
DOC02313,14,Cardiologist,17.354191859248846,B,25.33
DOC02314,37,Diabetologist,26.07104898188679,B,35.99
DOC02315,79,Cardiologist,173.54827241393642,A,7.95
DOC02316,68,Cardiologist,61.38890370512908,A,36.64
DOC02317,40,Diabetologist,20.55986282557849,B,24.13
DOC02318,59,GP,1.8807971563680637,C,35.66
DOC02319,80,GP,6.3447775894557745,C,39.15
DOC02320,16,Cardiologist,22.493654007044906,B,23.71
DOC02321,62,GP,75.12987823794701,A,2.27
DOC02322,4,Cardiologist,17.318165444016365,B,29.47
DOC02323,45,GP,29.402216188320285,B,33.91
DOC02324,28,Diabetologist,109.8605389398748,A,5.28
DOC02325,66,GP,126.37300168236779,A,31.6
DOC02326,31,Cardiologist,8.439233315510574,C,36.45
DOC02327,3,Cardiologist,1.4968838699453313,C,33.79
DOC02328,8,GP,12.91646369450512,C,16.59
DOC02329,24,Diabetologist,48.68986427458981,A,6.22
DOC02330,15,Cardiologist,173.48478604930077,A,4.37
DOC02331,43,Cardiologist,2.7080424704764017,C,33.4
DOC02332,31,Cardiologist,0.967898998833916,C,30.32
DOC02333,73,Cardiologist,105.1309405766626,A,24.41
DOC02334,45,Cardiologist,58.349475408205386,A,7.15
DOC02335,66,Diabetologist,405.2886710865596,A,3.71
DOC02336,8,GP,18.352612059030804,B,22.36
DOC02337,71,Diabetologist,19.63961408035624,B,33.65
DOC02338,57,Diabetologist,6.506901890229111,C,20.73
DOC02339,80,Cardiologist,4.189563051709566,C,14.81
DOC02340,30,Diabetologist,33.39586548523177,B,12.24
DOC02341,74,Cardiologist,16.29985697859371,B,20.53
DOC02342,18,Diabetologist,2.830163620055104,C,33.89
DOC02343,69,Cardiologist,106.8349637278978,A,26.49
DOC02344,39,Cardiologist,7.6480670031095155,C,37.51
DOC02345,60,Diabetologist,58.44160348196985,A,21.82
DOC02346,43,Diabetologist,11.687511869670942,C,35.19
DOC02347,45,GP,74.84201726368866,A,29.79
DOC02348,23,GP,4.289908759576111,C,28.83
DOC02349,69,GP,60.04639037949217,A,24.67
DOC02350,6,Diabetologist,3.5023555729263744,C,26.76
DOC02351,56,Diabetologist,21.824951207992992,B,25.93
DOC02352,4,Cardiologist,55.49215724833796,A,2.0
DOC02353,23,GP,6.54581499257374,C,32.14
DOC02354,6,Cardiologist,11.866320759715165,C,29.9
DOC02355,32,Cardiologist,94.82249343770579,A,4.36
DOC02356,18,Cardiologist,105.70791482783326,A,33.68
DOC02357,15,Cardiologist,1.5443487513464138,C,27.53
DOC02358,40,GP,6.326451532573096,C,25.84
DOC02359,73,Cardiologist,4.253463620717279,C,15.93
DOC02360,74,Diabetologist,6.825404059408302,C,38.09
DOC02361,6,Diabetologist,222.5038897517286,A,7.51
DOC02362,63,Diabetologist,30.655983498561646,B,27.01
DOC02363,67,GP,23.422226167113447,B,29.37
DOC02364,11,Cardiologist,300.79137143942336,A,20.42
DOC02365,43,GP,31.175004959566046,B,28.96
DOC02366,17,Cardiologist,43.433457873333815,B,32.72
DOC02367,4,GP,14.439230840693963,C,29.04
DOC02368,63,GP,17.40792631269832,B,34.3
DOC02369,68,Cardiologist,35.09440633014034,B,30.26
DOC02370,41,GP,2.4406540317984504,C,28.66
DOC02371,5,Cardiologist,10.353531446410491,C,34.66
DOC02372,32,Diabetologist,7.579011914252987,C,23.58
DOC02373,70,Diabetologist,0.5354634246853118,C,25.84
DOC02374,35,Diabetologist,29.253447867712623,B,23.89
DOC02375,22,GP,31.581828953749124,B,33.48
DOC02376,65,Diabetologist,17.5237065915558,B,27.71
DOC02377,22,Cardiologist,10.995893962083603,C,36.59
DOC02378,11,Diabetologist,42.1778127162604,B,31.56
DOC02379,77,Diabetologist,4.93916397321239,C,35.89
DOC02380,3,GP,27.595637183357248,B,33.65
DOC02381,9,Cardiologist,62.76093593218308,A,21.17
DOC02382,60,GP,6.165363248941347,C,28.31
DOC02383,76,GP,59.436055959695096,A,36.91
DOC02384,14,Cardiologist,61.092857496652606,A,7.69
DOC02385,18,GP,2.0812750599806806,C,27.37
DOC02386,73,Cardiologist,0.6341017162904361,C,34.46
DOC02387,23,Diabetologist,237.2741153135006,A,4.46
DOC02388,74,Cardiologist,7.4263488184795445,C,24.72
DOC02389,47,Cardiologist,77.81699238687771,A,3.81
DOC02390,69,Cardiologist,31.66164504874431,B,38.83
DOC02391,47,GP,10.781428504618162,C,24.3
DOC02392,30,Cardiologist,4.750313153053365,C,22.76
DOC02393,25,Cardiologist,25.71424356271239,B,28.91
DOC02394,28,Cardiologist,19.05155684661044,B,14.17
DOC02395,25,Diabetologist,49.195729247127964,A,4.32
DOC02396,74,Cardiologist,118.52307987478797,A,21.05
DOC02397,78,GP,72.51998929613083,A,5.76
DOC02398,58,Cardiologist,11.287049139601146,C,28.96
DOC02399,41,Cardiologist,102.14282661353317,A,5.0
DOC02400,25,Diabetologist,81.7331357822225,A,6.77
DOC02401,78,Cardiologist,141.65285092870613,A,17.94
DOC02402,48,GP,22.699703525479432,B,15.93
DOC02403,10,Cardiologist,62.878345956423544,A,8.39
DOC02404,75,GP,34.79031017835625,B,26.88
DOC02405,11,Diabetologist,13.193760380767937,C,32.74
DOC02406,21,Cardiologist,464.1669751862725,A,36.49
DOC02407,45,Diabetologist,1.3105295241091497,C,32.88
DOC02408,7,Cardiologist,6.079733939162635,C,21.28
DOC02409,64,GP,110.33953233289151,A,2.0
DOC02410,64,Diabetologist,2.104313308755712,C,27.83
DOC02411,2,Cardiologist,106.73354747866668,A,30.69
DOC02412,76,GP,51.99556699583052,A,6.75
DOC02413,42,Diabetologist,1.2535851703689982,C,23.07
DOC02414,54,Cardiologist,20.55978366886768,B,36.65
DOC02415,75,Diabetologist,59.697952625146236,A,3.37
DOC02416,16,Cardiologist,33.861637643173005,B,30.61
DOC02417,18,GP,149.83263574867388,A,31.73
DOC02418,59,GP,96.22401518740809,A,36.18
DOC02419,16,Diabetologist,14.432204731722242,C,35.5
DOC02420,6,Diabetologist,2.9913295973791554,C,36.22
DOC02421,57,Cardiologist,161.7801166805446,A,2.03
DOC02422,47,GP,27.47849629966106,B,35.33
DOC02423,48,Cardiologist,2.6105100709997275,C,22.39
DOC02424,42,GP,76.00066476273577,A,6.85
DOC02425,76,Diabetologist,96.65207772565205,A,4.8
DOC02426,60,Cardiologist,40.49730210932368,B,30.95
DOC02427,77,Cardiologist,21.868534427268838,B,26.79
DOC02428,4,GP,43.5826241805418,B,31.12
DOC02429,2,GP,50.50627200752997,A,35.62
DOC02430,59,GP,110.65864093655348,A,20.81
DOC02431,27,Diabetologist,182.96196859318928,A,35.81
DOC02432,27,Cardiologist,27.218480668869518,B,23.62
DOC02433,79,GP,70.57068330870476,A,4.11
DOC02434,72,Diabetologist,204.29596184975347,A,2.0
DOC02435,7,GP,5.61824204898429,C,23.74
DOC02436,63,Cardiologist,0.6164557008183857,C,35.35
DOC02437,46,GP,96.88057689764149,A,18.11
DOC02438,63,Cardiologist,7.510414347961647,C,38.09
DOC02439,12,Diabetologist,1.4574311965545705,C,26.8
DOC02440,13,Diabetologist,5.988026877916663,C,15.63
DOC02441,43,GP,17.53488051918588,B,24.9
DOC02442,17,Cardiologist,8.600605605803114,C,35.55
DOC02443,63,Cardiologist,12.90796268413068,C,21.93
DOC02444,36,Cardiologist,243.34665628128644,A,32.99
DOC02445,8,GP,50.11862294916085,A,32.28
DOC02446,69,Cardiologist,51.4603337448434,A,7.95
DOC02447,80,Cardiologist,3.3713420162142738,C,32.78
DOC02448,36,Cardiologist,55.12253067880359,A,7.46
DOC02449,28,Cardiologist,56.54682940828897,A,22.75
DOC02450,47,GP,43.240282620034584,B,20.68
DOC02451,76,GP,9.029177763556229,C,36.45
DOC02452,30,Cardiologist,20.120502307159605,B,28.19
DOC02453,23,Cardiologist,86.67516161027231,A,2.65
DOC02454,16,Diabetologist,44.738421325047796,A,2.0
DOC02455,14,Diabetologist,55.25215303047499,A,32.78
DOC02456,74,Cardiologist,34.322245610365364,B,10.85
DOC02457,71,Cardiologist,22.021680060553027,B,28.9
DOC02458,52,Diabetologist,60.703584610035286,A,26.23
DOC02459,37,Diabetologist,2.3724679764286494,C,31.59
DOC02460,29,Cardiologist,45.173915579383575,A,3.39
DOC02461,67,GP,609.8728630902539,A,34.83
DOC02462,15,GP,65.69858077108152,A,35.29
DOC02463,47,Cardiologist,12.123202246325771,C,26.32
DOC02464,46,Cardiologist,11.459753879604184,C,37.29
DOC02465,52,Diabetologist,44.304649107179486,B,32.12
DOC02466,19,Diabetologist,112.54594596496874,A,3.6
DOC02467,77,GP,33.314874929584605,B,33.66
DOC02468,21,Cardiologist,28.381603223803786,B,24.63
DOC02469,64,Diabetologist,6.000143791296497,C,33.08
DOC02470,37,GP,52.037484427733816,A,35.12
DOC02471,27,GP,49.76363891229434,A,6.42
DOC02472,55,GP,211.61303114045666,A,35.59
DOC02473,29,Diabetologist,12.635096939230795,C,38.41
DOC02474,20,Diabetologist,60.12824109535748,A,23.66
DOC02475,25,Cardiologist,20.89580061135823,B,23.49
DOC02476,70,Cardiologist,31.32503025455511,B,27.1
DOC02477,63,GP,75.96173869903976,A,33.34
DOC02478,36,GP,8.727452445683026,C,17.21
DOC02479,2,Diabetologist,15.02245270996072,B,38.34
DOC02480,22,Diabetologist,64.00422261370049,A,2.83
DOC02481,16,Cardiologist,32.53525758195401,B,18.03
DOC02482,18,Cardiologist,3.2853739617311417,C,34.58
DOC02483,69,Cardiologist,20.620815687192362,B,31.37
DOC02484,54,Diabetologist,34.24192625464539,B,25.2
DOC02485,30,GP,122.74681821942153,A,22.8
DOC02486,45,Cardiologist,7.209933551396275,C,33.72
DOC02487,19,Cardiologist,72.72863147169181,A,26.44
DOC02488,34,Diabetologist,4.776575067992583,C,22.6
DOC02489,13,Cardiologist,9.687030387124572,C,24.35
DOC02490,43,GP,9.740554674267464,C,28.28
DOC02491,62,Diabetologist,101.33999517867962,A,3.75
DOC02492,22,Cardiologist,7.677680592116265,C,20.46
DOC02493,52,Cardiologist,67.4352042225937,A,32.34
DOC02494,52,Diabetologist,22.938297079509496,B,28.47
DOC02495,36,Diabetologist,932.2266409873139,A,7.33
DOC02496,73,Cardiologist,83.85424850890372,A,19.12
DOC02497,19,GP,56.61872609591458,A,6.04
DOC02498,38,Diabetologist,97.77130583038375,A,34.2
DOC02499,70,GP,39.80359092554237,B,27.7
DOC02500,79,Cardiologist,85.62485502825416,A,32.55
DOC02501,57,GP,10.613984808011455,C,32.56
DOC02502,20,Cardiologist,3.48645958857432,C,16.81
DOC02503,9,Cardiologist,37.57218278252728,B,23.22
DOC02504,32,Cardiologist,20.940347250001135,B,34.51
DOC02505,4,Cardiologist,20.357709827948245,B,20.16
DOC02506,50,GP,28.322398605269683,B,28.91
DOC02507,5,Cardiologist,16.123402775174924,B,38.22
DOC02508,20,Cardiologist,38.803103739848346,B,18.74
DOC02509,75,GP,1.04021719496743,C,25.2
DOC02510,37,Diabetologist,221.44218132383062,A,17.97
DOC02511,22,GP,136.82031961553935,A,26.77
DOC02512,58,GP,149.05685208470612,A,6.69
DOC02513,68,GP,16.343704614550457,B,30.56
DOC02514,44,Cardiologist,28.79064648447416,B,25.24
DOC02515,34,Cardiologist,179.3566344373951,A,2.0
DOC02516,77,Cardiologist,117.15511891777885,A,30.34
DOC02517,42,Diabetologist,68.30442364242684,A,24.69
DOC02518,9,Cardiologist,19.050001943765693,B,15.22
DOC02519,7,Diabetologist,31.911860632805265,B,27.32
DOC02520,68,Cardiologist,69.02412131156193,A,4.02
DOC02521,19,GP,11.213519559777719,C,24.13
DOC02522,31,Cardiologist,38.851371844916336,B,26.88
DOC02523,35,Diabetologist,79.79126400851455,A,3.6
DOC02524,57,Diabetologist,50.63839172535927,A,3.64
DOC02525,61,Cardiologist,24.31428463528007,B,26.68
DOC02526,31,GP,34.02343641431038,B,15.6
DOC02527,53,Cardiologist,345.30838502420755,A,32.21
DOC02528,32,Cardiologist,35.94644958437261,B,35.89
DOC02529,66,Cardiologist,67.08484540219794,A,4.43
DOC02530,59,GP,54.076481626380904,A,16.21
DOC02531,10,Diabetologist,49.62839025217816,A,14.31
DOC02532,2,GP,52.200283975518836,A,19.86
DOC02533,66,Diabetologist,22.38019291415143,B,31.18
DOC02534,60,Diabetologist,23.893591189229824,B,34.05
DOC02535,17,Diabetologist,23.40292189940836,B,29.06
DOC02536,16,GP,1.1337155304932178,C,31.98
DOC02537,16,Cardiologist,9.630619718769884,C,28.12
DOC02538,46,Cardiologist,5.756342384791524,C,25.26
DOC02539,39,Cardiologist,106.50532770425175,A,34.7
DOC02540,31,Cardiologist,11.313510969441731,C,25.49
DOC02541,1,Cardiologist,5.0925508313018675,C,18.64
DOC02542,11,GP,4.343990095512962,C,34.59
DOC02543,4,GP,49.378471016455826,A,26.68
DOC02544,71,GP,0.20360331182673885,C,31.49
DOC02545,26,GP,23.670116089086136,B,23.63
DOC02546,50,GP,4.308616614913152,C,33.61
DOC02547,12,GP,88.0666276991575,A,4.41
DOC02548,75,GP,188.720463257195,A,18.01
DOC02549,65,Cardiologist,189.42867093490875,A,6.33
DOC02550,47,Diabetologist,21.46354604979772,B,34.53
DOC02551,53,GP,41.164719170135776,B,37.26
DOC02552,71,Diabetologist,35.68743494294577,B,34.32
DOC02553,2,GP,15.443870411638706,B,34.61
DOC02554,24,GP,21.61632113622367,B,36.66
DOC02555,4,Cardiologist,2.2409296647663,C,34.33
DOC02556,19,Diabetologist,69.78912062063742,A,16.64
DOC02557,26,Cardiologist,9.618015783896116,C,27.14
DOC02558,75,Cardiologist,22.841049342114882,B,26.5
DOC02559,40,Diabetologist,24.405179957921042,B,28.91
DOC02560,50,Cardiologist,31.547763066743496,B,33.41
DOC02561,43,GP,76.4187661338948,A,8.55
DOC02562,75,GP,48.05640336030257,A,5.03
DOC02563,67,GP,43.70894005849839,B,35.48
DOC02564,12,GP,28.322185606213466,B,30.4
DOC02565,67,GP,3.4197391476673777,C,31.56
DOC02566,27,Cardiologist,18.695700957313722,B,37.43
DOC02567,54,Cardiologist,186.14172006867724,A,2.06
DOC02568,66,GP,507.8793581981679,A,28.44
DOC02569,49,GP,54.81489681744478,A,3.37
DOC02570,16,Cardiologist,8.985814622201715,C,29.51
DOC02571,2,Diabetologist,3.64704547677992,C,23.85
DOC02572,60,Cardiologist,19.55188029943804,B,27.54
DOC02573,54,Cardiologist,91.03894918386348,A,24.66
DOC02574,30,Cardiologist,53.19610493118332,A,22.84
DOC02575,38,Cardiologist,104.98067302944993,A,25.61
DOC02576,28,Cardiologist,37.55359826492497,B,26.9
DOC02577,25,Diabetologist,4.764681765700329,C,26.03
DOC02578,10,GP,4.148304785921475,C,28.14
DOC02579,60,GP,1.6532732051982801,C,29.18
DOC02580,42,Diabetologist,32.189646205988524,B,34.52
DOC02581,40,GP,9.71843886822179,C,14.67
DOC02582,77,GP,55.56613447887149,A,2.67
DOC02583,42,GP,47.16529056344283,A,22.62
DOC02584,47,Diabetologist,13.6131803459147,C,17.45
DOC02585,37,Diabetologist,6.700185013648063,C,16.46
DOC02586,80,GP,3.6666604931824054,C,34.58
DOC02587,22,GP,56.142714857107556,A,20.57
DOC02588,57,GP,22.08488279297649,B,32.98
DOC02589,27,Cardiologist,13.91575718020517,C,22.62
DOC02590,41,Cardiologist,91.074975766237,A,3.16
DOC02591,80,Cardiologist,35.00612585316028,B,17.98
DOC02592,34,Diabetologist,27.54154951591492,B,8.99
DOC02593,32,GP,57.363024976564844,A,25.58
DOC02594,66,Diabetologist,75.68437007359918,A,33.73
DOC02595,12,Diabetologist,47.137661165650215,A,4.11
DOC02596,40,Diabetologist,21.32183146187274,B,36.09
DOC02597,73,GP,17.230100316514687,B,33.12
DOC02598,76,Cardiologist,63.60973150461504,A,8.21
DOC02599,73,GP,27.533155792163267,B,24.29
DOC02600,10,GP,50.11532786303488,A,30.86
DOC02601,48,Diabetologist,108.95922515645813,A,38.19
DOC02602,20,Diabetologist,128.2365609658294,A,7.09
DOC02603,39,Diabetologist,11.45441145029993,C,29.19
DOC02604,60,Cardiologist,7.1836079019666155,C,28.04
DOC02605,66,Cardiologist,10.621995904182624,C,23.17
DOC02606,65,Cardiologist,59.03151182874511,A,8.72
DOC02607,51,GP,16.654049657089875,B,26.58
DOC02608,36,Diabetologist,6.553157178289348,C,26.7
DOC02609,24,GP,3.5125568780663974,C,31.73
DOC02610,27,Cardiologist,14.128916881859155,C,28.33
DOC02611,2,Diabetologist,4.998948157700722,C,28.28
DOC02612,31,Cardiologist,5.831905307048557,C,28.39
DOC02613,57,Diabetologist,46.79721912402608,A,27.72
DOC02614,78,Diabetologist,0.6665238796187856,C,29.92
DOC02615,66,GP,4.256665994257425,C,38.64
DOC02616,29,GP,85.9079806583375,A,3.65
DOC02617,15,Cardiologist,86.12693014933122,A,5.35
DOC02618,12,GP,14.238291348273613,C,30.0
DOC02619,28,GP,3.1163649601617216,C,35.07
DOC02620,24,GP,50.21435501491236,A,7.0
DOC02621,21,Diabetologist,16.047680792935772,B,19.87
DOC02622,10,GP,1.5631099833801398,C,19.19
DOC02623,78,Cardiologist,5.892749649352957,C,23.64
DOC02624,18,Diabetologist,5.042675049771139,C,14.95
DOC02625,14,Diabetologist,34.51179797887114,B,36.38
DOC02626,34,GP,114.10834166012478,A,8.12
DOC02627,58,Diabetologist,69.0675541533384,A,28.27
DOC02628,76,Cardiologist,30.1605449245552,B,35.15
DOC02629,22,Cardiologist,20.059423804392317,B,17.78
DOC02630,70,Diabetologist,37.90146793467717,B,36.05
DOC02631,36,GP,21.59796905394382,B,33.71
DOC02632,45,GP,9.87407968598919,C,33.86
DOC02633,36,Diabetologist,46.0788692600552,A,28.11
DOC02634,22,Cardiologist,99.07211448392137,A,18.47
DOC02635,78,Diabetologist,16.828163773445738,B,14.19
DOC02636,80,GP,84.79578006813443,A,29.59
DOC02637,61,GP,20.684117853509456,B,26.28
DOC02638,56,Diabetologist,18.65123742367798,B,14.4
DOC02639,33,Cardiologist,0.9623757169696878,C,33.64
DOC02640,45,Diabetologist,48.604681595271984,A,6.03
DOC02641,36,Cardiologist,73.19086754298974,A,24.12
DOC02642,20,Cardiologist,43.77922326594261,B,29.83
DOC02643,18,Diabetologist,5.623121049221669,C,33.7
DOC02644,38,Diabetologist,3.7010663291476398,C,20.79
DOC02645,67,Cardiologist,32.78310780016205,B,32.25
DOC02646,23,Cardiologist,18.663151969030366,B,33.61
DOC02647,16,Cardiologist,20.54413649459277,B,32.66
DOC02648,59,Cardiologist,214.32757745607924,A,3.24
DOC02649,69,GP,53.575905710453476,A,34.29
DOC02650,68,Diabetologist,19.34987699364705,B,22.71
DOC02651,21,Cardiologist,0.6448713065379197,C,28.96
DOC02652,78,Diabetologist,1.1630621034561583,C,17.71
DOC02653,78,Cardiologist,46.93986203417062,A,7.09
DOC02654,70,Diabetologist,83.34190353009016,A,38.0
DOC02655,12,Diabetologist,50.68095493565545,A,2.78
DOC02656,16,Cardiologist,18.95348356164146,B,36.78
DOC02657,14,Cardiologist,1.0599365242420333,C,19.32
DOC02658,61,Diabetologist,213.04110851138321,A,21.22
DOC02659,71,Diabetologist,318.28732759914294,A,6.76
DOC02660,46,Diabetologist,30.43422118398571,B,32.24
DOC02661,32,GP,2.473168426889183,C,24.13
DOC02662,15,Cardiologist,29.634451262771133,B,36.89
DOC02663,44,GP,110.20666619446655,A,3.66
DOC02664,17,GP,46.19868027714429,A,22.57
DOC02665,41,Cardiologist,52.853394780602024,A,19.71
DOC02666,54,Cardiologist,3.0041833602680645,C,37.98
DOC02667,44,GP,3.8254207682618224,C,38.5
DOC02668,5,Cardiologist,4.645309308657786,C,32.53
DOC02669,27,Diabetologist,118.68162541387628,A,33.98
DOC02670,78,Diabetologist,28.24131735558253,B,27.47
DOC02671,79,GP,68.6618256246933,A,27.7
DOC02672,43,GP,4.167736526126453,C,33.53
DOC02673,31,Cardiologist,139.978624684165,A,36.61
DOC02674,17,Cardiologist,77.48593822827539,A,2.43
DOC02675,54,GP,8.856754770353593,C,33.96
DOC02676,62,GP,99.56575033079193,A,15.78
DOC02677,32,Diabetologist,10.729795783572026,C,28.96
DOC02678,40,Diabetologist,7.962482044661168,C,34.54
DOC02679,13,Cardiologist,10.769973062739812,C,36.18
DOC02680,35,Diabetologist,123.10719062418629,A,3.33
DOC02681,5,Cardiologist,127.96706357144032,A,30.16
DOC02682,73,Cardiologist,14.224232433775974,C,32.22
DOC02683,29,Cardiologist,50.29316092402396,A,16.87
DOC02684,70,Diabetologist,45.558605656441586,A,21.61
DOC02685,25,GP,72.90990624722772,A,6.11
DOC02686,22,GP,12.438209462697758,C,22.02
DOC02687,66,Diabetologist,26.85538558505236,B,34.91
DOC02688,45,GP,44.370525928785966,A,15.76
DOC02689,69,Cardiologist,0.8908676292804785,C,18.11
DOC02690,72,GP,17.06937239714201,B,33.74
DOC02691,1,Diabetologist,48.70388598233439,A,23.2
DOC02692,44,GP,10.191480565030098,C,21.02
DOC02693,75,Cardiologist,187.0123604646464,A,23.76
DOC02694,39,Cardiologist,1.0260812687275855,C,34.98
DOC02695,54,Diabetologist,187.88413507461988,A,5.34
DOC02696,75,Diabetologist,8.48485062607589,C,34.77
DOC02697,29,Diabetologist,1.6824669206239706,C,26.75
DOC02698,54,Cardiologist,12.224033071359308,C,23.8
DOC02699,16,GP,67.25784915674156,A,2.0
DOC02700,20,GP,59.2603559208142,A,34.56
DOC02701,46,Diabetologist,8.121476790646787,C,35.05
DOC02702,67,GP,7.578046855292397,C,34.64
DOC02703,65,GP,40.90952440100706,B,34.48
DOC02704,58,Diabetologist,22.65605493063354,B,38.12
DOC02705,53,Diabetologist,68.85509347533201,A,3.74
DOC02706,1,Cardiologist,0.8176158894916741,C,29.0
DOC02707,66,Cardiologist,36.91932763710102,B,24.21
DOC02708,29,Cardiologist,54.848203515979876,A,19.86
DOC02709,70,Cardiologist,432.7388741128813,A,5.42
DOC02710,8,GP,46.01581750309502,A,31.94
DOC02711,29,GP,9.190220308067932,C,23.29
DOC02712,51,Cardiologist,3.8903644316181873,C,21.99
DOC02713,33,Cardiologist,40.69164067323183,B,32.98
DOC02714,3,Diabetologist,28.00180981808793,B,38.5
DOC02715,60,GP,114.8331366936802,A,35.2
DOC02716,35,GP,54.077093440050476,A,6.59
DOC02717,69,Cardiologist,26.82121312169794,B,34.15
DOC02718,76,GP,18.800490200436638,B,20.88
DOC02719,20,Diabetologist,18.852673233036853,B,33.04
DOC02720,73,Diabetologist,8.928938044195256,C,35.28
DOC02721,39,GP,0.5842944779159032,C,19.62
DOC02722,4,Cardiologist,32.99640571445697,B,31.65
DOC02723,19,GP,8.284793362435373,C,35.16
DOC02724,45,Diabetologist,8.09809498204026,C,17.25
DOC02725,43,Cardiologist,4.56678015152463,C,10.61
DOC02726,13,GP,7.258746439258168,C,33.06
DOC02727,13,Cardiologist,1.082665350378753,C,30.82
DOC02728,60,Cardiologist,45.33279134941637,A,19.69
DOC02729,57,Diabetologist,18.65527907377922,B,23.06
DOC02730,52,Cardiologist,31.629002026366404,B,36.98
DOC02731,53,GP,40.178332873316826,B,31.96
DOC02732,43,Cardiologist,231.23879136392688,A,4.67
DOC02733,72,Cardiologist,2.384920625996756,C,33.91
DOC02734,72,GP,19.767375202946667,B,31.98
DOC02735,42,Diabetologist,9.864307610109101,C,24.78
DOC02736,26,Diabetologist,24.094649269809864,B,27.44
DOC02737,23,GP,132.53796112130044,A,29.57
DOC02738,43,GP,53.5873285607485,A,19.82
DOC02739,77,Diabetologist,43.55098477829027,B,23.66
DOC02740,28,Cardiologist,21.411479931733467,B,37.05
DOC02741,9,GP,44.871918059776526,A,25.96
DOC02742,20,Cardiologist,1.103074606927601,C,18.05
DOC02743,56,GP,34.199233194013786,B,20.07
DOC02744,39,Diabetologist,30.862699291512175,B,35.31
DOC02745,51,Cardiologist,15.243360769645985,B,24.02
DOC02746,12,Cardiologist,7.78978046849812,C,19.81
DOC02747,79,GP,73.20677300870742,A,4.75
DOC02748,55,Cardiologist,1.8627012868478898,C,24.38
DOC02749,78,GP,2.436509244835494,C,36.59
DOC02750,11,Diabetologist,21.359076375889874,B,33.36
DOC02751,26,Cardiologist,10.189488057239359,C,19.09
DOC02752,42,GP,57.78910233343903,A,4.97
DOC02753,27,Cardiologist,39.82393044416295,B,32.78
DOC02754,11,GP,63.81802150310551,A,33.87
DOC02755,38,GP,13.980328858780155,C,31.32
DOC02756,43,GP,56.78269014641355,A,7.38
DOC02757,19,Diabetologist,93.6535318312659,A,6.89
DOC02758,64,Cardiologist,15.163161851954964,B,26.91
DOC02759,6,Diabetologist,14.849516875020118,B,19.17
DOC02760,46,GP,115.40858126869718,A,33.83
DOC02761,42,GP,1.71699147006954,C,33.13
DOC02762,65,Diabetologist,15.452782476685446,B,24.5
DOC02763,72,Diabetologist,4.300780459251352,C,35.3
DOC02764,59,Cardiologist,0.9851146695397883,C,19.42
DOC02765,52,GP,4.072858444520522,C,19.35
DOC02766,47,Diabetologist,20.695698420207307,B,19.29
DOC02767,7,GP,47.27586107657886,A,5.48
DOC02768,11,GP,12.0557933869909,C,36.05
DOC02769,61,Cardiologist,88.07160255575508,A,16.78
DOC02770,68,Cardiologist,21.149674688963493,B,27.03
DOC02771,25,Cardiologist,215.73208258713,A,37.35
DOC02772,12,Diabetologist,179.40753993518516,A,30.04
DOC02773,26,GP,63.996398429271096,A,33.31
DOC02774,12,Diabetologist,145.48758778821704,A,8.96
DOC02775,43,Diabetologist,50.57687165382867,A,30.1
DOC02776,51,Cardiologist,112.3618628232176,A,35.03
DOC02777,37,GP,9.41041606996762,C,23.86
DOC02778,46,GP,15.17170610733649,B,18.64
DOC02779,53,Cardiologist,59.36515406732185,A,25.32
DOC02780,80,GP,20.226525330483902,B,31.7
DOC02781,13,Cardiologist,83.18724338706683,A,4.78
DOC02782,54,Diabetologist,101.42753694025627,A,6.07
DOC02783,57,Diabetologist,12.610283816229728,C,19.65
DOC02784,4,Cardiologist,78.25624565550984,A,6.72
DOC02785,75,Diabetologist,5.743847274099312,C,29.29
DOC02786,49,Diabetologist,14.520883029423025,B,32.51
DOC02787,7,Cardiologist,27.53825217670507,B,32.83
DOC02788,11,Diabetologist,8.935484456565778,C,13.56
DOC02789,54,GP,33.45394808414299,B,20.61
DOC02790,45,Diabetologist,33.39344516973102,B,36.39
DOC02791,23,Cardiologist,8.033358738127117,C,27.56
DOC02792,28,GP,69.77314269815602,A,5.19
DOC02793,57,GP,39.50109275188045,B,28.21
DOC02794,26,Diabetologist,13.593735468683498,C,30.96
DOC02795,25,GP,9.20631726778387,C,36.04
DOC02796,54,Cardiologist,102.04103440412177,A,30.44
DOC02797,29,GP,82.59604754218557,A,4.12
DOC02798,36,Diabetologist,9.091631623541208,C,22.52
DOC02799,14,Diabetologist,1.2158167564675804,C,28.03
