prescriber_id,territory_id,specialty,monthly_rx_volume,prescriber_tier
DOC02572,60,Cardiologist,19.55188029943804,B
DOC02573,54,Cardiologist,91.03894918386348,A
DOC02574,30,Cardiologist,53.19610493118332,A
DOC02575,38,Cardiologist,104.98067302944993,A
DOC02576,28,Cardiologist,37.55359826492497,B
DOC02577,25,Diabetologist,4.764681765700329,C
DOC02578,10,GP,4.148304785921475,C
DOC02579,60,GP,1.6532732051982801,C
DOC02580,42,Diabetologist,32.189646205988524,B
DOC02581,40,GP,9.71843886822179,C
DOC02582,77,GP,55.56613447887149,A
DOC02583,42,GP,47.16529056344283,A
DOC02584,47,Diabetologist,13.6131803459147,C
DOC02585,37,Diabetologist,6.700185013648063,C
DOC02586,80,GP,3.6666604931824054,C
DOC02587,22,GP,56.142714857107556,A
DOC02588,57,GP,22.08488279297649,B
DOC02589,27,Cardiologist,13.91575718020517,C
DOC02590,41,Cardiologist,91.074975766237,A
DOC02591,80,Cardiologist,35.00612585316028,B
DOC02592,34,Diabetologist,27.54154951591492,B
DOC02593,32,GP,57.363024976564844,A
DOC02594,66,Diabetologist,75.68437007359918,A
DOC02595,12,Diabetologist,47.137661165650215,A
DOC02596,40,Diabetologist,21.32183146187274,B
DOC02597,73,GP,17.230100316514687,B
DOC02598,76,Cardiologist,63.60973150461504,A
DOC02599,73,GP,27.533155792163267,B
DOC02600,10,GP,50.11532786303488,A
DOC02601,48,Diabetologist,108.95922515645813,A
DOC02602,20,Diabetologist,128.2365609658294,A
DOC02603,39,Diabetologist,11.45441145029993,C
DOC02604,60,Cardiologist,7.1836079019666155,C
DOC02605,66,Cardiologist,10.621995904182624,C
DOC02606,65,Cardiologist,59.03151182874511,A
DOC02607,51,GP,16.654049657089875,B
DOC02608,36,Diabetologist,6.553157178289348,C
DOC02609,24,GP,3.5125568780663974,C
DOC02610,27,Cardiologist,14.128916881859155,C
DOC02611,2,Diabetologist,4.998948157700722,C
DOC02612,31,Cardiologist,5.831905307048557,C
DOC02613,57,Diabetologist,46.79721912402608,A
DOC02614,78,Diabetologist,0.6665238796187856,C
DOC02615,66,GP,4.256665994257425,C
DOC02616,29,GP,85.9079806583375,A
DOC02617,15,Cardiologist,86.12693014933122,A
DOC02618,12,GP,14.238291348273613,C
DOC02619,28,GP,3.1163649601617216,C
DOC02620,24,GP,50.21435501491236,A
DOC02621,21,Diabetologist,16.047680792935772,B
DOC02622,10,GP,1.5631099833801398,C
DOC02623,78,Cardiologist,5.892749649352957,C
DOC02624,18,Diabetologist,5.042675049771139,C
DOC02625,14,Diabetologist,34.51179797887114,B
DOC02626,34,GP,114.10834166012478,A
DOC02627,58,Diabetologist,69.0675541533384,A
DOC02628,76,Cardiologist,30.1605449245552,B
DOC02629,22,Cardiologist,20.059423804392317,B
DOC02630,70,Diabetologist,37.90146793467717,B
DOC02631,36,GP,21.59796905394382,B
DOC02632,45,GP,9.87407968598919,C
DOC02633,36,Diabetologist,46.0788692600552,A
DOC02634,22,Cardiologist,99.07211448392137,A
DOC02635,78,Diabetologist,16.828163773445738,B
DOC02636,80,GP,84.79578006813443,A
DOC02637,61,GP,20.684117853509456,B
DOC02638,56,Diabetologist,18.65123742367798,B
DOC02639,33,Cardiologist,0.9623757169696878,C
DOC02640,45,Diabetologist,48.604681595271984,A
DOC02641,36,Cardiologist,73.19086754298974,A
DOC02642,20,Cardiologist,43.77922326594261,B
DOC02643,18,Diabetologist,5.623121049221669,C
DOC02644,38,Diabetologist,3.7010663291476398,C
DOC02645,67,Cardiologist,32.78310780016205,B
DOC02646,23,Cardiologist,18.663151969030366,B
DOC02647,16,Cardiologist,20.54413649459277,B
DOC02648,59,Cardiologist,214.32757745607924,A
DOC02649,69,GP,53.575905710453476,A
DOC02650,68,Diabetologist,19.34987699364705,B
DOC02651,21,Cardiologist,0.6448713065379197,C
DOC02652,78,Diabetologist,1.1630621034561583,C
DOC02653,78,Cardiologist,46.93986203417062,A
DOC02654,70,Diabetologist,83.34190353009016,A
DOC02655,12,Diabetologist,50.68095493565545,A
DOC02656,16,Cardiologist,18.95348356164146,B
DOC02657,14,Cardiologist,1.0599365242420333,C
DOC02658,61,Diabetologist,213.04110851138321,A
DOC02659,71,Diabetologist,318.28732759914294,A
DOC02660,46,Diabetologist,30.43422118398571,B
DOC02661,32,GP,2.473168426889183,C
DOC02662,15,Cardiologist,29.634451262771133,B
DOC02663,44,GP,110.20666619446655,A
DOC02664,17,GP,46.19868027714429,A
DOC02665,41,Cardiologist,52.853394780602024,A
DOC02666,54,Cardiologist,3.0041833602680645,C
DOC02667,44,GP,3.8254207682618224,C
DOC02668,5,Cardiologist,4.645309308657786,C
DOC02669,27,Diabetologist,118.68162541387628,A
DOC02670,78,Diabetologist,28.24131735558253,B
DOC02671,79,GP,68.6618256246933,A
DOC02672,43,GP,4.167736526126453,C
DOC02673,31,Cardiologist,139.978624684165,A
DOC02674,17,Cardiologist,77.48593822827539,A
DOC02675,54,GP,8.856754770353593,C
DOC02676,62,GP,99.56575033079193,A
DOC02677,32,Diabetologist,10.729795783572026,C
DOC02678,40,Diabetologist,7.962482044661168,C
DOC02679,13,Cardiologist,10.769973062739812,C
DOC02680,35,Diabetologist,123.10719062418629,A
DOC02681,5,Cardiologist,127.96706357144032,A
DOC02682,73,Cardiologist,14.224232433775974,C
DOC02683,29,Cardiologist,50.29316092402396,A
DOC02684,70,Diabetologist,45.558605656441586,A
DOC02685,25,GP,72.90990624722772,A
DOC02686,22,GP,12.438209462697758,C
DOC02687,66,Diabetologist,26.85538558505236,B
DOC02688,45,GP,44.370525928785966,A
DOC02689,69,Cardiologist,0.8908676292804785,C
DOC02690,72,GP,17.06937239714201,B
DOC02691,1,Diabetologist,48.70388598233439,A
DOC02692,44,GP,10.191480565030098,C
DOC02693,75,Cardiologist,187.0123604646464,A
DOC02694,39,Cardiologist,1.0260812687275855,C
DOC02695,54,Diabetologist,187.88413507461988,A
DOC02696,75,Diabetologist,8.48485062607589,C
DOC02697,29,Diabetologist,1.6824669206239706,C
DOC02698,54,Cardiologist,12.224033071359308,C
DOC02699,16,GP,67.25784915674156,A
DOC02700,20,GP,59.2603559208142,A
DOC02701,46,Diabetologist,8.121476790646787,C
DOC02702,67,GP,7.578046855292397,C
DOC02703,65,GP,40.90952440100706,B
DOC02704,58,Diabetologist,22.65605493063354,B
DOC02705,53,Diabetologist,68.85509347533201,A
DOC02706,1,Cardiologist,0.8176158894916741,C
DOC02707,66,Cardiologist,36.91932763710102,B
DOC02708,29,Cardiologist,54.848203515979876,A
DOC02709,70,Cardiologist,432.7388741128813,A
DOC02710,8,GP,46.01581750309502,A
DOC02711,29,GP,9.190220308067932,C
DOC02712,51,Cardiologist,3.8903644316181873,C
DOC02713,33,Cardiologist,40.69164067323183,B
DOC02714,3,Diabetologist,28.00180981808793,B
DOC02715,60,GP,114.8331366936802,A
DOC02716,35,GP,54.077093440050476,A
DOC02717,69,Cardiologist,26.82121312169794,B
DOC02718,76,GP,18.800490200436638,B
DOC02719,20,Diabetologist,18.852673233036853,B
DOC02720,73,Diabetologist,8.928938044195256,C
DOC02721,39,GP,0.5842944779159032,C
DOC02722,4,Cardiologist,32.99640571445697,B
DOC02723,19,GP,8.284793362435373,C
DOC02724,45,Diabetologist,8.09809498204026,C
DOC02725,43,Cardiologist,4.56678015152463,C
DOC02726,13,GP,7.258746439258168,C
DOC02727,13,Cardiologist,1.082665350378753,C
DOC02728,60,Cardiologist,45.33279134941637,A
DOC02729,57,Diabetologist,18.65527907377922,B
DOC02730,52,Cardiologist,31.629002026366404,B
DOC02731,53,GP,40.178332873316826,B
DOC02732,43,Cardiologist,231.23879136392688,A
DOC02733,72,Cardiologist,2.384920625996756,C
DOC02734,72,GP,19.767375202946667,B
DOC02735,42,Diabetologist,9.864307610109101,C
DOC02736,26,Diabetologist,24.094649269809864,B
DOC02737,23,GP,132.53796112130044,A
DOC02738,43,GP,53.5873285607485,A
DOC02739,77,Diabetologist,43.55098477829027,B
DOC02740,28,Cardiologist,21.411479931733467,B
DOC02741,9,GP,44.871918059776526,A
DOC02742,20,Cardiologist,1.103074606927601,C
DOC02743,56,GP,34.199233194013786,B
DOC02744,39,Diabetologist,30.862699291512175,B
DOC02745,51,Cardiologist,15.243360769645985,B
DOC02746,12,Cardiologist,7.78978046849812,C
DOC02747,79,GP,73.20677300870742,A
DOC02748,55,Cardiologist,1.8627012868478898,C
DOC02749,78,GP,2.436509244835494,C
DOC02750,11,Diabetologist,21.359076375889874,B
DOC02751,26,Cardiologist,10.189488057239359,C
DOC02752,42,GP,57.78910233343903,A
DOC02753,27,Cardiologist,39.82393044416295,B
DOC02754,11,GP,63.81802150310551,A
DOC02755,38,GP,13.980328858780155,C
DOC02756,43,GP,56.78269014641355,A
DOC02757,19,Diabetologist,93.6535318312659,A
DOC02758,64,Cardiologist,15.163161851954964,B
DOC02759,6,Diabetologist,14.849516875020118,B
DOC02760,46,GP,115.40858126869718,A
DOC02761,42,GP,1.71699147006954,C
DOC02762,65,Diabetologist,15.452782476685446,B
DOC02763,72,Diabetologist,4.300780459251352,C
DOC02764,59,Cardiologist,0.9851146695397883,C
DOC02765,52,GP,4.072858444520522,C
DOC02766,47,Diabetologist,20.695698420207307,B
DOC02767,7,GP,47.27586107657886,A
DOC02768,11,GP,12.0557933869909,C
DOC02769,61,Cardiologist,88.07160255575508,A
DOC02770,68,Cardiologist,21.149674688963493,B
DOC02771,25,Cardiologist,215.73208258713,A
DOC02772,12,Diabetologist,179.40753993518516,A
DOC02773,26,GP,63.996398429271096,A
DOC02774,12,Diabetologist,145.48758778821704,A
DOC02775,43,Diabetologist,50.57687165382867,A
DOC02776,51,Cardiologist,112.3618628232176,A
DOC02777,37,GP,9.41041606996762,C
DOC02778,46,GP,15.17170610733649,B
DOC02779,53,Cardiologist,59.36515406732185,A
DOC02780,80,GP,20.226525330483902,B
DOC02781,13,Cardiologist,83.18724338706683,A
DOC02782,54,Diabetologist,101.42753694025627,A
DOC02783,57,Diabetologist,12.610283816229728,C
DOC02784,4,Cardiologist,78.25624565550984,A
DOC02785,75,Diabetologist,5.743847274099312,C
DOC02786,49,Diabetologist,14.520883029423025,B
DOC02787,7,Cardiologist,27.53825217670507,B
DOC02788,11,Diabetologist,8.935484456565778,C
DOC02789,54,GP,33.45394808414299,B
DOC02790,45,Diabetologist,33.39344516973102,B
DOC02791,23,Cardiologist,8.033358738127117,C
DOC02792,28,GP,69.77314269815602,A
DOC02793,57,GP,39.50109275188045,B
DOC02794,26,Diabetologist,13.593735468683498,C
DOC02795,25,GP,9.20631726778387,C
DOC02796,54,Cardiologist,102.04103440412177,A
DOC02797,29,GP,82.59604754218557,A
DOC02798,36,Diabetologist,9.091631623541208,C
DOC02799,14,Diabetologist,1.2158167564675804,C
DOC02800,78,GP,72.30923385979837,A
DOC02801,35,Cardiologist,37.52166012343812,B
DOC02802,30,Cardiologist,3.608274374146503,C
DOC02803,17,Diabetologist,34.32048845243798,B
DOC02804,67,Diabetologist,22.214128473292092,B
DOC02805,80,Cardiologist,64.30475433487494,A
DOC02806,30,GP,8.132613657150255,C
DOC02807,45,GP,22.286649652280488,B
DOC02808,79,GP,5.826490727117828,C
DOC02809,51,GP,186.61338209759214,A
DOC02810,47,Cardiologist,65.3348826406061,A
DOC02811,53,Diabetologist,56.02542627764782,A
DOC02812,64,Diabetologist,47.78918131772485,A
DOC02813,38,GP,20.141347234742636,B
DOC02814,64,Cardiologist,135.34322127962795,A
DOC02815,7,Cardiologist,2.5558557229715673,C
DOC02816,22,GP,71.9366370078195,A
DOC02817,41,GP,8.414250843829873,C
DOC02818,74,GP,13.943727193689547,C
DOC02819,10,Diabetologist,27.667699581236384,B
DOC02820,57,GP,66.32216241601263,A
DOC02821,7,Diabetologist,83.64274886446414,A
DOC02822,50,Cardiologist,33.92934499934106,B
DOC02823,52,Cardiologist,18.763729957290344,B
DOC02824,33,Diabetologist,165.39248736195796,A
DOC02825,1,Diabetologist,9.894596628654973,C
DOC02826,53,Diabetologist,71.88874475357491,A
DOC02827,60,Diabetologist,37.1117287726811,B
DOC02828,34,GP,17.07915837975642,B
DOC02829,4,Cardiologist,0.045641109331628904,C
DOC02830,17,GP,21.801723128811634,B
DOC02831,4,Diabetologist,11.403246564129809,C
DOC02832,43,GP,3.7416957228303627,C
DOC02833,4,GP,2.638644312236349,C
DOC02834,1,Cardiologist,15.297379277539758,B
DOC02835,71,GP,37.43221961824668,B
DOC02836,50,Cardiologist,83.25932666816959,A
DOC02837,73,Diabetologist,6.993932656805635,C
DOC02838,61,GP,20.232287696869978,B
DOC02839,35,Diabetologist,18.037960657603435,B
DOC02840,8,Cardiologist,27.137650924405744,B
DOC02841,24,Diabetologist,73.82063843067941,A
DOC02842,36,Diabetologist,30.84986212267149,B
DOC02843,50,Cardiologist,86.82860815791025,A
DOC02844,43,Diabetologist,27.59004707750712,B
DOC02845,27,Diabetologist,36.158831934609296,B
DOC02846,32,Diabetologist,21.132992287922093,B
DOC02847,78,GP,78.13685157463823,A
DOC02848,18,Diabetologist,135.90295015810972,A
DOC02849,28,Cardiologist,40.460966529499885,B
DOC02850,29,GP,77.36713624644803,A
DOC02851,16,GP,2.047876451334396,C
DOC02852,47,Cardiologist,120.02038526685408,A
DOC02853,59,Diabetologist,7.229185426719975,C
DOC02854,31,GP,10.385065525687631,C
DOC02855,4,GP,1.8436147948506454,C
DOC02856,37,GP,206.88461965861808,A
DOC02857,17,Diabetologist,89.05581540686576,A
DOC02858,39,GP,125.84011344325918,A
DOC02859,48,Cardiologist,87.0571013868886,A
DOC02860,46,Diabetologist,24.318259099071703,B
DOC02861,48,Cardiologist,136.1664971746523,A
DOC02862,39,Cardiologist,219.96644754480644,A
DOC02863,4,GP,26.20845845150892,B
DOC02864,30,GP,6.64938546548266,C
DOC02865,30,GP,43.08311044696165,B
DOC02866,22,Cardiologist,244.01744498070133,A
DOC02867,75,Diabetologist,98.50107679885565,A
DOC02868,66,GP,93.42527229480267,A
DOC02869,12,GP,147.22178681996004,A
DOC02870,36,Cardiologist,111.26758189764647,A
DOC02871,18,Diabetologist,64.72751232642544,A
DOC02872,53,Cardiologist,52.542346797955794,A
DOC02873,71,GP,10.79624374201189,C
DOC02874,1,Cardiologist,38.22402376821024,B
DOC02875,58,GP,27.850543024232046,B
DOC02876,6,Diabetologist,93.48545985679142,A
DOC02877,70,Cardiologist,25.303598811778237,B
DOC02878,44,GP,4.661062575488084,C
DOC02879,72,GP,0.1663011026174388,C
DOC02880,24,GP,45.87840677447854,A
DOC02881,19,GP,30.486733629040774,B
DOC02882,18,Cardiologist,14.33607178180143,C
DOC02883,30,GP,6.364035720099315,C
DOC02884,42,Cardiologist,23.314353799812636,B
DOC02885,33,GP,3.585408538386803,C
DOC02886,74,Cardiologist,14.630704511253168,B
DOC02887,12,Cardiologist,17.224630827535137,B
DOC02888,27,GP,23.229943081771065,B
DOC02889,39,GP,23.30706526536217,B
DOC02890,9,GP,10.409089468246924,C
DOC02891,21,GP,88.29552918250884,A
DOC02892,76,Diabetologist,15.771625734106532,B
DOC02893,29,GP,9.083448046602216,C
DOC02894,33,GP,6.657368876590386,C
DOC02895,62,GP,13.862396086051598,C
DOC02896,15,Cardiologist,2.358818230926274,C
DOC02897,2,GP,1.121615302605683,C
DOC02898,52,Cardiologist,36.307501824797825,B
DOC02899,44,Cardiologist,37.958222905371784,B
DOC02900,54,Cardiologist,28.58015108632268,B
DOC02901,18,Cardiologist,61.428888536442905,A
DOC02902,3,Diabetologist,1.3401518033323345,C
DOC02903,7,GP,149.96499445313907,A
DOC02904,43,Cardiologist,3.385799640493725,C
DOC02905,38,GP,45.30180566828639,A
DOC02906,37,Cardiologist,4.8881765237415165,C
DOC02907,58,Diabetologist,102.68683765523927,A
DOC02908,33,Cardiologist,26.905036755295097,B
DOC02909,59,GP,2.903955908690148,C
DOC02910,11,GP,37.66688977064301,B
DOC02911,68,Diabetologist,0.3055222096616239,C
DOC02912,68,GP,64.66387368723396,A
DOC02913,22,GP,41.977485243074476,B
DOC02914,66,Cardiologist,8.294420118535983,C
DOC02915,44,GP,16.945176044333586,B
DOC02916,6,Cardiologist,0.261585748513693,C
DOC02917,42,Diabetologist,48.3462885196424,A
DOC02918,25,GP,13.867424592285493,C
DOC02919,57,Cardiologist,32.651785582662754,B
DOC02920,55,GP,184.83701928962404,A
DOC02921,16,Cardiologist,12.596201923118588,C
DOC02922,14,Diabetologist,367.8988882817213,A
DOC02923,39,Cardiologist,39.63819043057504,B
DOC02924,28,GP,9.679938812297472,C
DOC02925,51,Cardiologist,21.08957821887907,B
DOC02926,49,GP,56.76943643862562,A
DOC02927,9,Diabetologist,21.79281831189064,B
DOC02928,58,Cardiologist,2.393775393718567,C
DOC02929,45,GP,6.348319295985005,C
DOC02930,22,GP,68.58707927163579,A
DOC02931,32,GP,41.67915545689007,B
DOC02932,69,Cardiologist,32.47027508936136,B
DOC02933,69,Cardiologist,6.3064944622315044,C
DOC02934,42,Cardiologist,83.34894189025113,A
DOC02935,53,Diabetologist,194.2277556365779,A
DOC02936,59,GP,1.4012765024151053,C
DOC02937,74,GP,2.745157874028359,C
DOC02938,39,Diabetologist,105.47279691289235,A
DOC02939,15,Diabetologist,75.67456327434603,A
DOC02940,71,Cardiologist,37.81210786444908,B
DOC02941,29,Cardiologist,162.8981678214271,A
DOC02942,3,Cardiologist,41.41921877995958,B
DOC02943,10,Cardiologist,8.448927217777547,C
DOC02944,29,Cardiologist,54.461161449953075,A
DOC02945,79,Cardiologist,41.32332368433387,B
DOC02946,35,Diabetologist,312.42143905162163,A
DOC02947,6,Diabetologist,8.352752791133433,C
DOC02948,12,Diabetologist,35.48250538617792,B
DOC02949,38,GP,65.69244822986407,A
DOC02950,77,GP,14.796631140627593,B
DOC02951,19,Cardiologist,17.254083066651106,B
DOC02952,67,Diabetologist,107.39606072468986,A
DOC02953,8,GP,18.840715053586777,B
DOC02954,8,GP,38.63934069635566,B
DOC02955,47,Diabetologist,108.22678004856088,A
DOC02956,4,GP,8.166438005167741,C
DOC02957,51,GP,280.708292927029,A
DOC02958,67,Diabetologist,49.70581655906416,A
DOC02959,45,GP,25.668022128070266,B
DOC02960,8,Diabetologist,20.672701654459736,B
DOC02961,16,GP,179.83332242381215,A
DOC02962,77,Diabetologist,7.9799206903198305,C
DOC02963,67,GP,13.258434773028792,C
DOC02964,9,GP,13.045849023083322,C
DOC02965,60,Diabetologist,12.041287183400717,C
DOC02966,78,GP,23.45516752727852,B
DOC02967,77,Diabetologist,352.113340257972,A
DOC02968,71,Diabetologist,107.94469452101177,A
DOC02969,15,GP,14.164929253345893,C
DOC02970,71,Cardiologist,20.108980044231473,B
DOC02971,41,GP,44.63311691017937,A
DOC02972,22,Cardiologist,0.5783485012279765,C
DOC02973,24,Cardiologist,77.16018736632037,A
DOC02974,44,GP,102.62646651576262,A
DOC02975,1,Cardiologist,91.31878013580923,A
DOC02976,10,Diabetologist,16.964102327326614,B
DOC02977,80,Diabetologist,22.952994078729773,B
DOC02978,72,Cardiologist,0.4163877233522184,C
DOC02979,56,Diabetologist,18.523309432591837,B
DOC02980,50,GP,22.83342147997136,B
DOC02981,12,Diabetologist,120.69830970807409,A
DOC02982,60,Cardiologist,111.29110378252508,A
DOC02983,26,GP,208.97326138260652,A
DOC02984,78,Diabetologist,105.69935886129645,A
DOC02985,41,GP,0.27486105960217166,C
DOC02986,36,Cardiologist,40.762770512170945,B
DOC02987,23,Diabetologist,2.3838883462998117,C
DOC02988,43,GP,11.192227544434118,C
DOC02989,6,GP,33.35257886500196,B
DOC02990,69,Diabetologist,49.48217773218138,A
DOC02991,43,GP,42.52989952466204,B
DOC02992,25,GP,1.6908895082815567,C
DOC02993,18,Cardiologist,3.713034737726262,C
DOC02994,62,Cardiologist,4.694843182598207,C
DOC02995,13,Cardiologist,3.247143842118194,C
DOC02996,43,Cardiologist,6.762159969304871,C
DOC02997,78,Cardiologist,47.516854260057315,A
DOC02998,28,Cardiologist,80.81387576651396,A
DOC02999,18,Diabetologist,19.149418218406655,B
DOC03000,59,Cardiologist,48.20091382725211,A
DOC03001,60,GP,7.722464383051553,C
DOC03002,63,Diabetologist,234.49426053012257,A
DOC03003,57,GP,15.441420677984507,B
DOC03004,51,Cardiologist,86.50967618824681,A
DOC03005,56,Cardiologist,163.54006856569052,A
DOC03006,27,GP,94.79703470189271,A
DOC03007,32,GP,2.341069059002976,C
DOC03008,9,GP,41.93987513015966,B
DOC03009,68,Diabetologist,4.356786792221956,C
DOC03010,46,Cardiologist,0.1894824952393126,C
DOC03011,67,GP,1.7882127097367917,C
DOC03012,26,Cardiologist,128.47091642886602,A
DOC03013,8,GP,121.88873539018586,A
DOC03014,6,Cardiologist,8.906425655529503,C
DOC03015,80,Diabetologist,30.21274561002776,B
DOC03016,24,Cardiologist,181.20310399896908,A
DOC03017,48,GP,25.716646105947085,B
DOC03018,45,Cardiologist,18.143085123554357,B
DOC03019,13,Diabetologist,24.615712721690073,B
DOC03020,69,Diabetologist,68.2967443675351,A
DOC03021,25,Cardiologist,24.139399040439578,B
DOC03022,20,GP,66.4812982067025,A
DOC03023,66,Diabetologist,20.727663972898558,B
DOC03024,74,Diabetologist,10.162529213510307,C
DOC03025,45,Cardiologist,14.081425311901885,C
DOC03026,47,Diabetologist,2.7374173740578156,C
DOC03027,63,Diabetologist,25.77289988153646,B
DOC03028,76,GP,5.488629589843708,C
DOC03029,77,GP,74.42108607229369,A
DOC03030,55,GP,19.951260105498303,B
DOC03031,75,Cardiologist,62.04867246023604,A
DOC03032,19,Diabetologist,180.02943468477972,A
DOC03033,35,Cardiologist,87.98936961911615,A
DOC03034,53,Diabetologist,174.14335125745066,A
DOC03035,26,Diabetologist,32.276942895248254,B
DOC03036,14,Diabetologist,6.208864702140127,C
DOC03037,45,GP,149.21839484888943,A
DOC03038,44,Cardiologist,96.6510407939304,A
DOC03039,65,Cardiologist,94.65279313001214,A
DOC03040,51,Diabetologist,48.2802597192175,A
DOC03041,43,Cardiologist,38.66193452958326,B
DOC03042,23,GP,0.49566987411044927,C
DOC03043,56,Cardiologist,58.33036652327526,A
DOC03044,19,Diabetologist,3.251717705045021,C
DOC03045,76,GP,10.545409050796927,C
DOC03046,55,GP,30.639963929534673,B
DOC03047,60,Diabetologist,22.180675394826753,B
DOC03048,59,Cardiologist,0.5314113249400343,C
DOC03049,33,Diabetologist,78.43641455608928,A
DOC03050,19,Cardiologist,102.06926933409228,A
DOC03051,28,Cardiologist,46.487240397920225,A
DOC03052,52,GP,29.643428729758536,B
DOC03053,49,Diabetologist,194.222083407168,A
DOC03054,37,GP,4.351470170382488,C
DOC03055,26,Diabetologist,56.26074097488309,A
DOC03056,40,Diabetologist,4.685785910164686,C
DOC03057,80,GP,17.390825720965953,B
DOC03058,38,Diabetologist,34.1177971395424,B
DOC03059,77,Diabetologist,56.09764820333274,A
DOC03060,54,Cardiologist,0.12417777436719568,C
DOC03061,22,Diabetologist,10.587601130373624,C
DOC03062,16,Diabetologist,29.37453837106343,B
DOC03063,28,GP,28.880898079673777,B
DOC03064,35,GP,40.26452019557707,B
DOC03065,60,Diabetologist,12.832220627965274,C
DOC03066,45,Cardiologist,29.59275141293476,B
DOC03067,46,Cardiologist,7.267186858174712,C
DOC03068,72,GP,7.138871126614821,C
DOC03069,55,Diabetologist,33.169282968284634,B
DOC03070,26,Diabetologist,47.04395144998244,A
DOC03071,25,Cardiologist,4.369015687363231,C
DOC03072,65,Cardiologist,4.463713260607705,C
DOC03073,6,Cardiologist,32.00924572466022,B
DOC03074,23,GP,11.065208520670877,C
DOC03075,64,Diabetologist,18.066638276942992,B
DOC03076,43,GP,18.612450231924925,B
DOC03077,23,Diabetologist,6.775953725511252,C
DOC03078,30,GP,0.04385955946819564,C
DOC03079,77,Diabetologist,89.54418588187201,A
DOC03080,18,Cardiologist,51.95653434637004,A
DOC03081,79,Cardiologist,47.84199638862097,A
DOC03082,21,Cardiologist,30.15950142876498,B
DOC03083,57,GP,49.54144716962867,A
DOC03084,23,Cardiologist,149.59555374963563,A
DOC03085,45,Diabetologist,44.08203540973214,B
DOC03086,44,GP,10.81253510271154,C
DOC03087,47,Diabetologist,32.5457639854194,B
DOC03088,40,GP,21.48969818134554,B
DOC03089,51,Diabetologist,31.122050122550917,B
DOC03090,42,Diabetologist,27.507004928542322,B
DOC03091,7,GP,92.02735409735376,A
DOC03092,50,GP,42.142446928825606,B
DOC03093,48,Cardiologist,7.221845066305721,C
DOC03094,6,Cardiologist,2.1933718151340376,C
DOC03095,9,Diabetologist,20.212777420141293,B
DOC03096,57,Diabetologist,0.5258360608096924,C
DOC03097,31,Diabetologist,13.623548121005612,C
DOC03098,21,GP,16.528607950751883,B
DOC03099,40,GP,16.997466017282402,B
DOC03100,45,Cardiologist,264.4966030102577,A
DOC03101,77,Diabetologist,12.834776012888028,C
DOC03102,49,Cardiologist,10.81937619037312,C
DOC03103,20,GP,4.726665292985244,C
DOC03104,17,GP,26.9305989551061,B
DOC03105,28,GP,5.719270583255587,C
DOC03106,41,Cardiologist,37.61551681572517,B
DOC03107,66,GP,5.781195957416596,C
DOC03108,25,Diabetologist,33.180748805770996,B
DOC03109,58,Cardiologist,79.21502870489256,A
DOC03110,41,GP,1.4590512424999869,C
DOC03111,6,Cardiologist,19.8931016438014,B
DOC03112,75,Cardiologist,22.880668069193376,B
DOC03113,38,GP,68.52637676828786,A
DOC03114,6,GP,23.40701093141235,B
DOC03115,45,Cardiologist,32.23607238535677,B
DOC03116,75,Cardiologist,68.56191284366835,A
DOC03117,14,GP,31.452748533419374,B
DOC03118,66,Diabetologist,15.937123583899693,B
DOC03119,40,Cardiologist,3.036940806121069,C
DOC03120,3,Cardiologist,54.703515377610024,A
DOC03121,24,Diabetologist,97.9817746647868,A
DOC03122,19,GP,222.06090345985783,A
DOC03123,18,GP,138.83670896075628,A
DOC03124,64,Diabetologist,70.2679798590115,A
DOC03125,35,GP,41.026942862373275,B
DOC03126,62,GP,66.01848651425233,A
DOC03127,1,Cardiologist,20.75502866885639,B
DOC03128,25,Cardiologist,35.13515901147577,B
DOC03129,45,Cardiologist,15.364697467866218,B
DOC03130,49,Diabetologist,14.094780317349231,C
DOC03131,16,GP,60.18225460037851,A
DOC03132,19,GP,22.344551051146478,B
DOC03133,23,Cardiologist,8.273179375492369,C
DOC03134,25,Cardiologist,7.808867840843181,C
DOC03135,16,Diabetologist,92.20766426934945,A
DOC03136,54,GP,45.86140944681005,A
DOC03137,73,Diabetologist,30.11561166453496,B
DOC03138,1,GP,18.625007755544985,B
DOC03139,42,Diabetologist,20.665409920175783,B
DOC03140,19,Cardiologist,1.9912528775344551,C
DOC03141,34,Diabetologist,22.41762988205611,B
DOC03142,80,Diabetologist,69.72154665460451,A
DOC03143,55,Cardiologist,17.78219978901676,B
DOC03144,18,GP,17.500952489290245,B
DOC03145,34,GP,0.5294432237307856,C
DOC03146,45,Cardiologist,22.637393289067397,B
DOC03147,6,Diabetologist,0.8591422464372611,C
DOC03148,21,Diabetologist,32.52410153967698,B
DOC03149,70,Diabetologist,26.56708161305721,B
DOC03150,48,GP,84.20483653749105,A
DOC03151,39,Diabetologist,33.720691031492,B
DOC03152,31,GP,13.910000882785045,C
DOC03153,10,Diabetologist,27.38569407797209,B
DOC03154,30,Cardiologist,49.331451526609385,A
DOC03155,18,Cardiologist,3.3438926227394417,C
DOC03156,60,GP,38.19168065941134,B
DOC03157,73,GP,128.9058773119288,A
DOC03158,15,Cardiologist,12.578183655172804,C
DOC03159,4,Cardiologist,38.87315161547726,B
DOC03160,63,Diabetologist,77.54795543464535,A
DOC03161,40,Cardiologist,26.99968350930215,B
