call_id,rep_id,prescriber_id,call_date,feedback_score
23473,REP0422,DOC03494,2026-05-09,5.0
23474,REP0095,DOC04134,2026-01-30,3.0
23475,REP0416,DOC02967,2026-04-15,6.0
23476,REP0207,DOC03316,2025-07-22,6.0
23477,REP0313,DOC03115,2026-01-17,6.0
23478,REP0432,DOC02166,2025-11-10,9.0
23479,REP0414,DOC02654,2026-03-23,6.0
23480,REP0235,DOC01348,2026-01-31,1.0
23481,REP0327,DOC00198,2025-12-27,6.0
23482,REP0422,DOC01506,2026-05-05,2.0
23483,REP0479,DOC01017,2026-01-23,5.0
23484,REP0428,DOC03776,2025-09-26,3.0
23485,REP0154,DOC02516,2026-05-09,10.0
23486,REP0100,DOC00832,2025-10-03,2.0
23487,REP0238,DOC01573,2025-07-27,2.0
23488,REP0107,DOC00104,2026-01-14,6.0
23489,REP0346,DOC02033,2025-08-05,1.0
23490,REP0364,DOC01258,2025-07-21,5.0
23491,REP0130,DOC02082,2025-10-08,4.0
23492,REP0299,DOC04816,2025-11-26,10.0
23493,REP0493,DOC00337,2025-11-29,1.0
23494,REP0043,DOC04293,2025-07-07,10.0
23495,REP0063,DOC00995,2026-02-15,9.0
23496,REP0073,DOC03302,2026-03-17,10.0
23497,REP0186,DOC00100,2025-10-17,4.0
23498,REP0117,DOC02111,2025-06-18,2.0
23499,REP0304,DOC01358,2025-12-15,7.0
23500,REP0005,DOC01021,2025-08-12,
23501,REP0475,DOC02958,2025-09-16,2.0
23502,REP0076,DOC03778,2025-06-23,3.0
23503,REP0291,DOC02332,2026-03-30,4.0
23504,REP0349,DOC01743,2025-09-11,2.0
23505,REP0400,DOC00876,2025-06-10,7.0
23506,REP0083,DOC00419,2025-10-21,8.0
23507,REP0433,DOC00991,2025-05-20,6.0
23508,REP0060,DOC02475,2025-09-19,1.0
23509,REP0107,DOC00684,2025-11-25,5.0
23510,REP0117,DOC04847,2026-03-27,5.0
23511,REP0307,DOC00043,2025-06-08,5.0
23512,REP0383,DOC02036,2025-07-11,8.0
23513,REP0347,DOC03380,2025-07-10,5.0
23514,REP0082,DOC01646,2025-11-20,4.0
23515,REP0315,DOC03973,2025-09-05,
23516,REP0320,DOC04243,2025-11-29,4.0
23517,REP0361,DOC03998,2026-03-15,6.0
23518,REP0141,DOC04913,2025-11-14,4.0
23519,REP0222,DOC02429,2025-10-22,1.0
23520,REP0410,DOC01775,2025-06-23,4.0
23521,REP0070,DOC01727,2026-01-20,7.0
23522,REP0387,DOC03188,2026-01-24,1.0
23523,REP0471,DOC01489,2025-07-26,10.0
23524,REP0012,DOC03741,2026-03-28,10.0
23525,REP0297,DOC00844,2025-06-03,8.0
23526,REP0105,DOC03279,2025-10-26,1.0
23527,REP0207,DOC01077,2026-02-13,2.0
23528,REP0065,DOC04309,2025-06-15,7.0
23529,REP0063,DOC02296,2025-08-14,4.0
23530,REP0178,DOC01514,2025-11-30,3.0
23531,REP0431,DOC02898,2025-12-21,5.0
23532,REP0008,DOC04861,2026-01-13,5.0
23533,REP0159,DOC03928,2025-05-27,3.0
23534,REP0011,DOC03009,2026-02-23,1.0
23535,REP0273,DOC03108,2025-12-27,4.0
23536,REP0411,DOC04000,2025-07-12,6.0
23537,REP0380,DOC03482,2025-08-27,4.0
23538,REP0095,DOC02232,2025-09-30,1.0
23539,REP0155,DOC00067,2026-01-02,2.0
23540,REP0206,DOC02081,2025-06-23,8.0
23541,REP0115,DOC01548,2026-01-09,5.0
23542,REP0379,DOC01269,2025-10-03,3.0
23543,REP0087,DOC01510,2025-10-18,2.0
23544,REP0312,DOC04692,2026-04-03,
23545,REP0197,DOC00849,2026-03-27,6.0
23546,REP0350,DOC01875,2025-06-25,4.0
23547,REP0098,DOC00602,2025-10-26,4.0
23548,REP0431,DOC04202,2026-01-10,10.0
23549,REP0019,DOC04781,2026-04-22,4.0
23550,REP0313,DOC01413,2026-02-27,3.0
23551,REP0415,DOC02583,2025-11-08,1.0
23552,REP0016,DOC02851,2025-05-31,9.0
23553,REP0045,DOC02289,2025-08-20,9.0
23554,REP0155,DOC00096,2026-01-14,7.0
23555,REP0445,DOC04221,2025-08-19,3.0
23556,REP0410,DOC00234,2026-01-21,2.0
23557,REP0231,DOC04785,2026-03-30,4.0
23558,REP0157,DOC04678,2026-02-20,9.0
23559,REP0113,DOC04216,2025-11-30,9.0
23560,REP0499,DOC03549,2026-03-11,7.0
23561,REP0377,DOC00022,2025-07-02,4.0
23562,REP0359,DOC02809,2025-05-23,9.0
23563,REP0383,DOC01236,2025-11-01,6.0
23564,REP0044,DOC02523,2025-05-18,2.0
23565,REP0365,DOC04935,2025-05-14,5.0
23566,REP0413,DOC02236,2026-01-17,4.0
23567,REP0365,DOC00418,2025-06-29,2.0
23568,REP0110,DOC00553,2025-08-11,2.0
23569,REP0111,DOC02588,2026-03-13,6.0
23570,REP0223,DOC03891,2026-01-18,6.0
23571,REP0386,DOC00036,2026-05-11,9.0
23572,REP0390,DOC04066,2025-09-19,
23573,REP0265,DOC00531,2026-05-11,10.0
23574,REP0271,DOC04784,2026-01-07,6.0
23575,REP0212,DOC02172,2025-09-18,1.0
23576,REP0496,DOC03090,2025-09-06,3.0
23577,REP0314,DOC04801,2026-02-02,2.0
23578,REP0258,DOC00918,2025-08-17,7.0
23579,REP0387,DOC03260,2025-09-27,
23580,REP0247,DOC03236,2025-08-14,4.0
23581,REP0436,DOC02068,2025-11-27,1.0
23582,REP0055,DOC01020,2025-06-04,3.0
23583,REP0309,DOC02024,2025-08-22,4.0
23584,REP0350,DOC02161,2025-11-25,6.0
23585,REP0072,DOC01341,2025-12-23,1.0
23586,REP0296,DOC02405,2025-12-05,1.0
23587,REP0213,DOC04932,2025-08-29,
23588,REP0295,DOC00772,2026-04-20,9.0
23589,REP0171,DOC02874,2026-02-02,6.0
23590,REP0246,DOC00717,2025-07-01,2.0
23591,REP0141,DOC04519,2026-03-22,2.0
23592,REP0104,DOC01081,2025-08-19,2.0
23593,REP0105,DOC04160,2025-06-12,5.0
23594,REP0240,DOC02557,2026-02-08,1.0
23595,REP0421,DOC01458,2026-03-10,5.0
23596,REP0311,DOC03602,2026-01-16,8.0
23597,REP0416,DOC03838,2025-12-30,9.0
23598,REP0398,DOC00081,2026-03-26,7.0
23599,REP0321,DOC02429,2026-03-06,2.0
23600,REP0411,DOC03996,2025-08-21,
23601,REP0280,DOC02696,2025-11-27,4.0
23602,REP0371,DOC04512,2025-11-07,3.0
23603,REP0369,DOC02667,2025-07-02,7.0
23604,REP0022,DOC02182,2026-01-20,2.0
23605,REP0078,DOC02760,2026-04-27,4.0
23606,REP0301,DOC03880,2025-05-18,8.0
23607,REP0392,DOC03763,2026-01-10,2.0
23608,REP0475,DOC04655,2025-05-22,5.0
23609,REP0195,DOC00223,2025-06-25,6.0
23610,REP0320,DOC01015,2025-10-11,7.0
23611,REP0353,DOC01019,2026-02-08,8.0
23612,REP0371,DOC03975,2025-11-16,2.0
23613,REP0431,DOC02297,2025-12-12,
23614,REP0021,DOC00226,2025-12-18,10.0
23615,REP0160,DOC03126,2026-03-31,10.0
23616,REP0232,DOC04061,2025-12-18,9.0
23617,REP0361,DOC04583,2025-08-27,8.0
23618,REP0301,DOC03128,2025-12-12,2.0
23619,REP0044,DOC03948,2025-06-20,
23620,REP0297,DOC04412,2025-06-26,7.0
23621,REP0352,DOC01587,2025-06-03,9.0
23622,REP0180,DOC04496,2026-04-14,6.0
23623,REP0472,DOC01516,2025-08-17,8.0
23624,REP0395,DOC00769,2025-12-04,3.0
23625,REP0101,DOC01036,2026-04-24,7.0
23626,REP0115,DOC00024,2025-08-30,5.0
23627,REP0213,DOC02174,2026-03-12,5.0
23628,REP0018,DOC04427,2026-05-05,7.0
23629,REP0395,DOC04201,2026-02-16,1.0
23630,REP0027,DOC04002,2025-11-03,2.0
23631,REP0427,DOC03293,2026-03-11,10.0
23632,REP0358,DOC02081,2025-10-09,10.0
23633,REP0449,DOC01185,2025-11-13,5.0
23634,REP0438,DOC02113,2025-06-17,6.0
23635,REP0285,DOC03148,2025-08-21,6.0
23636,REP0149,DOC03118,2026-02-19,6.0
23637,REP0285,DOC03948,2025-09-06,
23638,REP0137,DOC02498,2025-08-03,2.0
23639,REP0189,DOC03032,2025-09-17,9.0
23640,REP0190,DOC00950,2025-05-22,3.0
23641,REP0199,DOC04530,2025-09-07,9.0
23642,REP0102,DOC00626,2025-07-16,8.0
23643,REP0479,DOC00405,2025-07-18,1.0
23644,REP0091,DOC03870,2025-12-01,7.0
23645,REP0490,DOC00143,2025-08-18,6.0
23646,REP0224,DOC03721,2026-04-02,9.0
23647,REP0005,DOC02807,2025-07-16,4.0
23648,REP0353,DOC00288,2025-07-01,
23649,REP0015,DOC04168,2026-03-17,5.0
23650,REP0441,DOC04503,2026-04-18,5.0
23651,REP0005,DOC01819,2026-01-31,2.0
23652,REP0404,DOC04650,2025-05-23,2.0
23653,REP0230,DOC03293,2025-05-15,8.0
23654,REP0357,DOC00779,2025-10-13,
23655,REP0337,DOC01941,2025-06-27,1.0
23656,REP0114,DOC01068,2025-07-11,6.0
23657,REP0004,DOC00990,2025-09-24,6.0
23658,REP0184,DOC00289,2025-10-20,7.0
23659,REP0213,DOC03895,2026-01-26,
23660,REP0247,DOC04877,2025-11-23,1.0
23661,REP0034,DOC03108,2025-11-10,6.0
23662,REP0296,DOC03671,2026-02-27,4.0
23663,REP0453,DOC04634,2025-06-17,1.0
23664,REP0196,DOC04554,2026-04-05,10.0
23665,REP0406,DOC01175,2026-02-19,6.0
23666,REP0127,DOC01160,2026-03-12,
23667,REP0142,DOC01806,2026-03-11,4.0
23668,REP0452,DOC03538,2025-10-21,8.0
23669,REP0136,DOC03566,2026-03-23,8.0
23670,REP0128,DOC01689,2026-02-13,3.0
23671,REP0323,DOC03028,2025-06-14,4.0
23672,REP0174,DOC00644,2026-01-09,3.0
23673,REP0413,DOC04347,2025-10-01,8.0
23674,REP0218,DOC04975,2025-05-24,3.0
23675,REP0114,DOC04201,2025-11-17,10.0
23676,REP0375,DOC02620,2025-07-29,3.0
23677,REP0350,DOC01623,2026-02-04,6.0
23678,REP0012,DOC02517,2025-10-30,3.0
23679,REP0463,DOC00555,2025-06-24,5.0
23680,REP0244,DOC01844,2025-11-11,4.0
23681,REP0052,DOC00533,2026-03-26,1.0
23682,REP0186,DOC03493,2025-08-06,7.0
23683,REP0233,DOC00634,2025-12-07,6.0
23684,REP0002,DOC00978,2025-07-19,1.0
23685,REP0001,DOC04600,2026-01-27,10.0
23686,REP0239,DOC03283,2025-08-20,4.0
23687,REP0055,DOC02181,2026-02-08,9.0
23688,REP0495,DOC00957,2026-04-02,7.0
23689,REP0220,DOC01324,2026-03-19,3.0
23690,REP0104,DOC00219,2025-10-10,7.0
23691,REP0355,DOC03462,2025-07-18,1.0
23692,REP0418,DOC03057,2026-04-29,5.0
23693,REP0448,DOC01358,2026-02-08,1.0
23694,REP0324,DOC04483,2026-01-17,4.0
23695,REP0338,DOC03649,2025-11-27,2.0
23696,REP0396,DOC02719,2026-03-21,10.0
23697,REP0306,DOC03373,2025-12-23,2.0
23698,REP0277,DOC04210,2026-01-29,6.0
23699,REP0010,DOC03658,2025-07-20,8.0
23700,REP0341,DOC02871,2025-10-16,9.0
23701,REP0104,DOC00060,2026-04-03,6.0
23702,REP0345,DOC00927,2025-09-16,
23703,REP0370,DOC03838,2025-10-06,3.0
23704,REP0465,DOC04851,2026-04-01,3.0
23705,REP0371,DOC04049,2026-03-09,3.0
23706,REP0198,DOC00295,2026-04-16,9.0
23707,REP0014,DOC01404,2025-05-19,4.0
23708,REP0485,DOC00616,2025-09-29,7.0
23709,REP0168,DOC01584,2025-11-13,2.0
23710,REP0360,DOC02128,2026-01-18,7.0
23711,REP0338,DOC01051,2025-06-24,7.0
23712,REP0030,DOC03856,2025-05-16,4.0
23713,REP0457,DOC03508,2026-02-12,4.0
23714,REP0014,DOC04350,2026-04-20,5.0
23715,REP0238,DOC00347,2026-04-14,1.0
23716,REP0436,DOC03510,2025-11-18,
23717,REP0366,DOC03225,2025-12-11,7.0
23718,REP0401,DOC04440,2025-10-12,4.0
23719,REP0062,DOC02106,2025-09-04,8.0
23720,REP0482,DOC00220,2026-01-22,7.0
23721,REP0110,DOC04938,2026-04-25,10.0
23722,REP0406,DOC01201,2025-10-13,1.0
23723,REP0309,DOC04582,2026-01-09,9.0
23724,REP0160,DOC00974,2025-08-29,9.0
23725,REP0332,DOC00705,2025-12-31,
23726,REP0055,DOC04945,2026-03-27,8.0
23727,REP0249,DOC04049,2026-03-02,1.0
23728,REP0464,DOC04736,2025-10-16,8.0
23729,REP0256,DOC02654,2025-08-11,1.0
23730,REP0022,DOC03562,2026-03-05,10.0
23731,REP0422,DOC04910,2025-08-01,10.0
23732,REP0434,DOC01761,2025-06-04,2.0
23733,REP0103,DOC02930,2026-03-04,3.0
23734,REP0450,DOC02452,2026-02-03,10.0
23735,REP0301,DOC01248,2026-03-10,4.0
23736,REP0375,DOC00771,2026-01-01,1.0
23737,REP0264,DOC02596,2025-12-15,8.0
23738,REP0236,DOC04357,2026-04-23,7.0
23739,REP0321,DOC04867,2026-02-23,2.0
23740,REP0233,DOC03428,2025-10-22,9.0
23741,REP0168,DOC02374,2026-01-31,4.0
23742,REP0233,DOC03047,2026-03-13,6.0
23743,REP0005,DOC04324,2025-10-11,9.0
23744,REP0045,DOC02648,2025-07-02,1.0
23745,REP0046,DOC03375,2025-12-03,
23746,REP0164,DOC03365,2025-07-09,6.0
23747,REP0401,DOC00008,2025-12-15,
23748,REP0169,DOC04710,2025-10-17,9.0
23749,REP0414,DOC03435,2025-12-10,4.0
23750,REP0436,DOC01069,2026-04-25,7.0
23751,REP0335,DOC00522,2025-08-02,7.0
23752,REP0404,DOC02280,2026-01-01,8.0
23753,REP0164,DOC01963,2025-12-03,
23754,REP0256,DOC02316,2025-07-01,10.0
23755,REP0066,DOC00749,2025-10-07,
23756,REP0429,DOC00892,2026-01-22,2.0
23757,REP0260,DOC03373,2026-05-03,3.0
23758,REP0434,DOC00600,2025-05-14,1.0
23759,REP0088,DOC02714,2026-03-24,7.0
23760,REP0240,DOC02390,2025-12-26,7.0
23761,REP0311,DOC04203,2025-09-29,1.0
23762,REP0059,DOC03801,2026-02-13,10.0
23763,REP0170,DOC04255,2025-10-05,8.0
23764,REP0258,DOC03896,2025-08-21,4.0
23765,REP0046,DOC03426,2025-07-09,8.0
23766,REP0002,DOC03621,2025-11-07,9.0
23767,REP0434,DOC02507,2025-06-10,1.0
23768,REP0129,DOC02681,2026-04-07,8.0
23769,REP0269,DOC04323,2025-06-29,2.0
23770,REP0326,DOC02777,2025-06-21,4.0
23771,REP0278,DOC04703,2026-01-24,4.0
23772,REP0017,DOC03249,2026-01-04,2.0
23773,REP0187,DOC02647,2025-10-07,1.0
23774,REP0497,DOC00102,2025-08-09,2.0
23775,REP0342,DOC03396,2025-12-19,4.0
23776,REP0491,DOC01380,2025-05-31,2.0
23777,REP0326,DOC04039,2025-07-08,7.0
23778,REP0116,DOC01151,2025-05-20,1.0
23779,REP0259,DOC01418,2025-12-09,4.0
23780,REP0366,DOC02630,2025-06-18,8.0
23781,REP0249,DOC00260,2026-04-25,8.0
23782,REP0198,DOC00277,2026-03-08,1.0
23783,REP0337,DOC00810,2025-07-15,5.0
23784,REP0227,DOC04692,2025-11-28,9.0
23785,REP0177,DOC04561,2025-12-04,5.0
23786,REP0243,DOC02182,2025-06-14,5.0
23787,REP0434,DOC03327,2026-02-17,
23788,REP0357,DOC02935,2026-04-05,8.0
23789,REP0495,DOC02121,2025-11-22,7.0
23790,REP0035,DOC03359,2025-07-21,7.0
23791,REP0407,DOC03743,2025-07-19,7.0
23792,REP0456,DOC04267,2025-06-03,1.0
23793,REP0135,DOC04343,2026-05-05,2.0
23794,REP0306,DOC00354,2026-03-27,5.0
23795,REP0010,DOC03792,2025-11-22,5.0
23796,REP0474,DOC02160,2026-02-22,10.0
23797,REP0183,DOC02764,2025-12-30,4.0
23798,REP0202,DOC04557,2025-07-09,8.0
23799,REP0019,DOC04004,2025-09-11,8.0
23800,REP0023,DOC03277,2026-04-28,8.0
23801,REP0095,DOC03855,2025-11-11,9.0
23802,REP0064,DOC00461,2025-07-04,
23803,REP0417,DOC00546,2026-01-04,7.0
23804,REP0450,DOC04806,2026-01-13,8.0
23805,REP0220,DOC04140,2026-02-08,4.0
23806,REP0096,DOC01359,2026-01-30,8.0
23807,REP0353,DOC03427,2026-01-30,2.0
23808,REP0265,DOC03462,2025-10-19,4.0
23809,REP0381,DOC03557,2026-01-20,10.0
23810,REP0157,DOC01286,2026-04-15,1.0
23811,REP0207,DOC04171,2025-08-23,5.0
23812,REP0274,DOC01550,2026-03-31,7.0
23813,REP0338,DOC04564,2026-01-29,4.0
23814,REP0246,DOC00005,2025-07-06,2.0
23815,REP0199,DOC01211,2025-08-09,4.0
23816,REP0462,DOC03550,2025-09-29,6.0
23817,REP0285,DOC03371,2025-08-27,9.0
23818,REP0498,DOC02534,2025-06-14,5.0
23819,REP0372,DOC00949,2025-07-16,10.0
23820,REP0083,DOC04763,2026-05-10,9.0
23821,REP0317,DOC04165,2025-05-14,3.0
23822,REP0133,DOC00232,2026-04-17,
23823,REP0105,DOC03535,2026-02-14,4.0
23824,REP0370,DOC01647,2025-09-10,7.0
23825,REP0237,DOC02377,2026-05-13,
23826,REP0069,DOC00793,2025-07-03,2.0
23827,REP0184,DOC01614,2025-09-05,4.0
23828,REP0118,DOC02791,2025-10-29,8.0
23829,REP0180,DOC04863,2025-07-04,4.0
23830,REP0271,DOC01696,2026-05-04,
23831,REP0090,DOC00087,2025-11-03,6.0
23832,REP0088,DOC02028,2025-09-17,5.0
23833,REP0083,DOC02447,2025-06-17,9.0
23834,REP0020,DOC01424,2025-06-03,2.0
23835,REP0107,DOC00081,2025-11-27,8.0
23836,REP0329,DOC02762,2025-12-03,9.0
23837,REP0348,DOC02141,2025-09-15,8.0
23838,REP0272,DOC02922,2025-12-05,5.0
23839,REP0331,DOC00072,2025-08-17,8.0
23840,REP0098,DOC01081,2025-12-15,2.0
23841,REP0409,DOC02555,2025-10-20,
23842,REP0232,DOC01682,2025-09-07,2.0
23843,REP0375,DOC00720,2026-05-01,
23844,REP0057,DOC01627,2025-11-08,5.0
23845,REP0149,DOC02508,2025-11-04,7.0
23846,REP0389,DOC03355,2025-08-27,10.0
23847,REP0459,DOC02253,2026-03-15,4.0
23848,REP0235,DOC03024,2026-04-29,3.0
23849,REP0137,DOC04193,2025-10-14,4.0
23850,REP0267,DOC00265,2026-05-08,2.0
23851,REP0229,DOC00269,2025-09-20,1.0
23852,REP0361,DOC00941,2025-06-01,6.0
23853,REP0321,DOC00264,2026-02-22,
23854,REP0447,DOC03698,2025-06-07,10.0
23855,REP0282,DOC03064,2025-12-22,6.0
23856,REP0202,DOC03803,2026-04-20,1.0
23857,REP0232,DOC03817,2026-01-15,6.0
23858,REP0019,DOC01633,2026-03-25,2.0
23859,REP0016,DOC04103,2026-01-26,7.0
23860,REP0493,DOC03661,2025-07-18,5.0
23861,REP0056,DOC00399,2025-10-08,6.0
23862,REP0357,DOC00184,2026-03-05,10.0
23863,REP0114,DOC02664,2026-03-02,3.0
23864,REP0489,DOC02853,2025-06-01,7.0
23865,REP0068,DOC03648,2025-08-22,10.0
23866,REP0078,DOC04189,2025-06-15,5.0
23867,REP0030,DOC02409,2025-09-02,7.0
23868,REP0007,DOC00111,2025-06-16,4.0
23869,REP0396,DOC04404,2025-07-17,2.0
23870,REP0152,DOC04513,2025-08-23,4.0
23871,REP0487,DOC04173,2026-02-15,10.0
23872,REP0363,DOC00607,2025-08-08,2.0
23873,REP0022,DOC03340,2025-10-08,4.0
23874,REP0431,DOC03424,2025-11-24,1.0
23875,REP0030,DOC01070,2025-08-21,
23876,REP0444,DOC01350,2025-08-17,4.0
23877,REP0167,DOC03454,2026-04-09,6.0
23878,REP0148,DOC02887,2025-06-25,9.0
23879,REP0410,DOC00441,2025-09-20,5.0
23880,REP0049,DOC04884,2025-10-16,2.0
23881,REP0325,DOC00580,2025-08-15,2.0
23882,REP0488,DOC01324,2025-07-15,9.0
23883,REP0298,DOC01310,2026-03-16,5.0
23884,REP0262,DOC01823,2025-08-13,
23885,REP0181,DOC04735,2025-08-06,5.0
23886,REP0290,DOC03540,2026-05-13,2.0
23887,REP0122,DOC02542,2025-06-26,4.0
23888,REP0124,DOC01769,2025-06-17,4.0
23889,REP0453,DOC00526,2025-08-04,7.0
23890,REP0266,DOC01638,2025-12-11,5.0
23891,REP0028,DOC02199,2026-05-13,9.0
23892,REP0259,DOC01861,2025-10-14,1.0
23893,REP0077,DOC04987,2026-02-26,7.0
23894,REP0432,DOC01202,2026-04-30,8.0
23895,REP0367,DOC02773,2025-08-16,8.0
23896,REP0194,DOC01569,2025-08-17,10.0
23897,REP0382,DOC03028,2025-12-20,7.0
23898,REP0035,DOC00009,2025-11-08,8.0
23899,REP0436,DOC00203,2025-07-08,
23900,REP0114,DOC02311,2025-06-19,7.0
23901,REP0062,DOC03057,2025-11-10,6.0
23902,REP0052,DOC04661,2025-12-04,2.0
23903,REP0116,DOC04623,2025-09-06,4.0
23904,REP0047,DOC03636,2026-03-08,8.0
23905,REP0438,DOC03532,2025-06-03,1.0
23906,REP0412,DOC03525,2025-08-31,5.0
23907,REP0101,DOC01615,2025-06-13,4.0
23908,REP0279,DOC00662,2025-09-21,3.0
23909,REP0107,DOC02026,2026-01-29,1.0
23910,REP0471,DOC04644,2025-08-06,6.0
23911,REP0035,DOC00094,2025-05-28,2.0
23912,REP0489,DOC00865,2025-12-28,5.0
23913,REP0359,DOC04262,2025-12-17,9.0
23914,REP0375,DOC01064,2025-07-22,10.0
23915,REP0288,DOC01088,2025-12-02,1.0
23916,REP0002,DOC03768,2026-01-22,7.0
23917,REP0239,DOC03045,2025-08-28,3.0
23918,REP0492,DOC02495,2025-05-13,
23919,REP0368,DOC04371,2025-11-16,7.0
23920,REP0378,DOC02173,2025-07-17,10.0
23921,REP0272,DOC00521,2026-04-21,
23922,REP0144,DOC03901,2025-07-20,6.0
23923,REP0435,DOC01130,2026-05-02,9.0
23924,REP0451,DOC02773,2025-07-10,2.0
23925,REP0092,DOC03649,2025-10-26,6.0
23926,REP0221,DOC02645,2026-04-05,2.0
23927,REP0054,DOC03352,2025-06-04,2.0
23928,REP0404,DOC00614,2026-04-23,7.0
23929,REP0228,DOC04268,2025-09-14,4.0
23930,REP0033,DOC00006,2025-09-03,8.0
23931,REP0214,DOC04035,2025-11-10,5.0
23932,REP0136,DOC02969,2025-06-02,7.0
23933,REP0248,DOC00539,2025-11-17,2.0
23934,REP0495,DOC03702,2026-02-22,10.0
23935,REP0408,DOC02520,2025-11-17,2.0
23936,REP0053,DOC01632,2025-07-28,3.0
23937,REP0064,DOC03797,2025-06-08,5.0
23938,REP0314,DOC01279,2025-11-15,8.0
23939,REP0374,DOC00556,2025-08-09,9.0
23940,REP0037,DOC02914,2025-12-15,8.0
23941,REP0212,DOC04701,2026-03-19,2.0
23942,REP0012,DOC04343,2026-04-24,
23943,REP0468,DOC00317,2026-04-30,3.0
23944,REP0084,DOC00754,2026-05-11,4.0
23945,REP0388,DOC03718,2025-07-17,3.0
23946,REP0094,DOC03147,2026-02-02,3.0
23947,REP0415,DOC02288,2026-04-02,2.0
23948,REP0342,DOC04232,2025-07-30,3.0
23949,REP0207,DOC02275,2025-06-20,10.0
23950,REP0038,DOC00459,2025-08-15,8.0
23951,REP0421,DOC02940,2026-01-03,8.0
23952,REP0348,DOC03830,2026-04-22,10.0
23953,REP0203,DOC02987,2025-06-03,5.0
23954,REP0270,DOC01110,2025-10-25,9.0
23955,REP0075,DOC02985,2025-08-08,1.0
23956,REP0128,DOC04165,2025-05-21,1.0
23957,REP0329,DOC01386,2026-05-09,7.0
23958,REP0152,DOC02018,2025-10-20,3.0
23959,REP0010,DOC04382,2025-12-29,7.0
23960,REP0038,DOC04537,2025-05-19,5.0
23961,REP0427,DOC01734,2025-12-06,1.0
23962,REP0105,DOC01578,2025-06-15,5.0
23963,REP0165,DOC00741,2025-08-07,1.0
23964,REP0426,DOC02733,2025-06-13,1.0
23965,REP0032,DOC02601,2026-04-13,6.0
23966,REP0212,DOC04809,2025-12-15,1.0
23967,REP0014,DOC01855,2025-11-23,10.0
23968,REP0230,DOC02479,2026-03-26,6.0
23969,REP0132,DOC02964,2025-06-21,3.0
23970,REP0152,DOC03292,2025-05-17,7.0
23971,REP0096,DOC01171,2025-05-31,2.0
23972,REP0010,DOC02625,2025-06-19,7.0
23973,REP0374,DOC02250,2025-07-04,5.0
23974,REP0363,DOC01828,2025-06-10,1.0
23975,REP0016,DOC03794,2026-04-20,7.0
23976,REP0167,DOC02461,2025-10-25,10.0
23977,REP0096,DOC04316,2025-06-14,7.0
23978,REP0018,DOC02975,2025-11-30,10.0
23979,REP0409,DOC03622,2025-12-29,
23980,REP0007,DOC00617,2026-03-03,9.0
23981,REP0184,DOC04347,2025-12-29,7.0
23982,REP0382,DOC01986,2026-04-18,8.0
23983,REP0245,DOC03350,2025-06-05,6.0
23984,REP0431,DOC02797,2025-12-05,5.0
23985,REP0371,DOC00715,2026-03-02,10.0
23986,REP0466,DOC03126,2025-09-07,2.0
23987,REP0367,DOC02486,2025-10-08,1.0
23988,REP0082,DOC03283,2025-09-27,7.0
23989,REP0131,DOC00518,2025-06-20,
23990,REP0129,DOC03273,2026-03-01,3.0
23991,REP0289,DOC01982,2026-01-27,6.0
23992,REP0455,DOC04972,2025-08-28,9.0
23993,REP0074,DOC03115,2025-07-06,4.0
23994,REP0364,DOC00707,2025-11-22,6.0
23995,REP0059,DOC02296,2025-09-18,9.0
23996,REP0072,DOC00781,2025-06-04,5.0
23997,REP0160,DOC04284,2025-06-30,6.0
23998,REP0087,DOC00271,2025-12-26,6.0
23999,REP0401,DOC03653,2026-03-06,7.0
24000,REP0462,DOC04722,2025-12-03,5.0
24001,REP0017,DOC04391,2026-02-11,4.0
24002,REP0089,DOC03837,2026-05-12,8.0
24003,REP0149,DOC04858,2025-10-13,8.0
24004,REP0311,DOC02467,2025-11-08,4.0
24005,REP0006,DOC02464,2026-01-15,10.0
24006,REP0084,DOC03208,2026-04-17,10.0
24007,REP0433,DOC02709,2026-02-24,5.0
24008,REP0084,DOC02711,2026-02-27,4.0
24009,REP0250,DOC04019,2025-12-20,1.0
24010,REP0154,DOC04955,2025-08-10,2.0
24011,REP0416,DOC01530,2026-02-18,9.0
24012,REP0072,DOC00180,2026-02-07,10.0
24013,REP0109,DOC02696,2026-04-13,1.0
24014,REP0112,DOC00611,2025-10-06,6.0
24015,REP0172,DOC04421,2025-09-05,2.0
24016,REP0187,DOC03873,2026-01-16,3.0
24017,REP0285,DOC04286,2025-11-04,10.0
24018,REP0273,DOC00961,2025-09-10,7.0
24019,REP0018,DOC02776,2025-06-18,10.0
24020,REP0168,DOC01313,2026-02-10,8.0
24021,REP0319,DOC03238,2026-05-11,
24022,REP0082,DOC01282,2026-04-11,8.0
24023,REP0075,DOC04332,2026-02-19,4.0
24024,REP0429,DOC01418,2026-02-23,7.0
24025,REP0460,DOC00741,2025-10-28,8.0
24026,REP0335,DOC03557,2025-11-26,3.0
24027,REP0346,DOC04556,2025-10-25,5.0
24028,REP0249,DOC03557,2026-04-28,1.0
24029,REP0131,DOC02782,2026-03-21,5.0
24030,REP0387,DOC03087,2025-07-11,7.0
24031,REP0422,DOC00471,2026-05-03,10.0
24032,REP0355,DOC02002,2025-12-29,7.0
24033,REP0201,DOC04925,2026-03-12,6.0
24034,REP0363,DOC02719,2025-08-06,10.0
24035,REP0296,DOC03317,2025-07-15,2.0
